,Data,Biossido di Azoto_Count_sensori,Biossido di Azoto_Indice numerico,Biossido di Azoto_Indice testuale,Biossido di Azoto_Valore_interesse,Biossido di Azoto_Valore_interesse_std,Biossido di Zolfo_Count_sensori,Biossido di Zolfo_Indice numerico,Biossido di Zolfo_Indice testuale,Biossido di Zolfo_Valore_interesse,Biossido di Zolfo_Valore_interesse_std,Ozono_Count_sensori,Ozono_Indice numerico,Ozono_Indice testuale,Ozono_Valore_interesse,Ozono_Valore_interesse_std,PM10 (SM2005)_Count_sensori,PM10 (SM2005)_Indice numerico,PM10 (SM2005)_Indice testuale,PM10 (SM2005)_Valore_interesse,PM10 (SM2005)_Valore_interesse_std,Particelle sospese PM2.5_Count_sensori,Particelle sospese PM2.5_Indice numerico,Particelle sospese PM2.5_Indice testuale,Particelle sospese PM2.5_Valore_interesse,Particelle sospese PM2.5_Valore_interesse_std,IQA_numerico,IQA
158,1996-06-07,31,2,Accettabile,174.5,34.9,28,4,Molto Buona,23.9,10.1,17,0,Molto Scarsa,253.0,47.7,,,ND,,,,,ND,,,0,Molto Scarsa
159,1996-06-08,29,2,Accettabile,153.4,31.9,27,4,Molto Buona,18.4,8.7,17,1,Scarsa,220.6,42.5,,,ND,,,,,ND,,,1,Scarsa
160,1996-06-09,29,2,Accettabile,112.2,32.5,27,4,Molto Buona,22.0,14.3,17,2,Accettabile,171.6,21.1,,,ND,,,,,ND,,,2,Accettabile
161,1996-06-10,30,2,Accettabile,158.4,29.8,27,4,Molto Buona,21.3,8.9,17,1,Scarsa,186.0,41.5,,,ND,,,,,ND,,,1,Scarsa
162,1996-06-11,31,2,Accettabile,186.2,43.5,26,4,Molto Buona,21.6,8.1,17,1,Scarsa,199.5,49.4,,,ND,,,,,ND,,,1,Scarsa
163,1996-06-12,27,2,Accettabile,178.1,41.2,24,4,Molto Buona,26.2,10.6,16,1,Scarsa,231.3,58.8,,,ND,,,,,ND,,,1,Scarsa
164,1996-06-13,29,2,Accettabile,156.2,34.4,25,4,Molto Buona,27.4,18.5,15,0,Molto Scarsa,246.2,47.3,,,ND,,,,,ND,,,0,Molto Scarsa
165,1996-06-14,32,3,Buona,91.2,31.4,29,4,Molto Buona,14.7,12.5,17,2,Accettabile,140.8,18.8,,,ND,,,,,ND,,,2,Accettabile
166,1996-06-15,33,3,Buona,85.9,27.1,29,4,Molto Buona,15.0,8.9,18,2,Accettabile,162.6,21.2,,,ND,,,,,ND,,,2,Accettabile
167,1996-06-16,33,3,Buona,86.3,25.0,29,4,Molto Buona,9.9,5.6,18,2,Accettabile,158.6,20.7,,,ND,,,,,ND,,,2,Accettabile
168,1996-06-17,29,2,Accettabile,119.6,20.1,24,4,Molto Buona,20.8,12.7,15,2,Accettabile,139.7,24.6,,,ND,,,,,ND,,,2,Accettabile
169,1996-06-18,30,2,Accettabile,153.8,38.0,25,4,Molto Buona,21.5,7.7,15,2,Accettabile,163.0,34.1,,,ND,,,,,ND,,,2,Accettabile
170,1996-06-19,30,2,Accettabile,104.8,30.7,25,4,Molto Buona,20.2,9.9,14,2,Accettabile,155.7,35.9,,,ND,,,,,ND,,,2,Accettabile
171,1996-06-20,29,2,Accettabile,109.1,27.3,25,4,Molto Buona,16.0,8.4,14,2,Accettabile,127.3,29.5,,,ND,,,,,ND,,,2,Accettabile
172,1996-06-21,29,2,Accettabile,107.1,27.1,24,4,Molto Buona,9.7,6.0,14,3,Buona,80.6,17.8,,,ND,,,,,ND,,,2,Accettabile
173,1996-06-22,26,3,Buona,80.4,21.0,20,4,Molto Buona,8.1,18.7,13,3,Buona,92.6,18.8,,,ND,,,,,ND,,,3,Buona
174,1996-06-23,24,3,Buona,86.1,22.4,20,4,Molto Buona,4.7,2.7,13,2,Accettabile,120.1,14.4,,,ND,,,,,ND,,,2,Accettabile
175,1996-06-24,29,2,Accettabile,106.5,27.4,25,4,Molto Buona,10.5,4.7,18,3,Buona,95.4,22.2,,,ND,,,,,ND,,,2,Accettabile
176,1996-06-25,30,2,Accettabile,111.3,25.1,27,4,Molto Buona,13.5,5.8,18,4,Molto Buona,78.4,18.3,,,ND,,,,,ND,,,2,Accettabile
177,1996-06-26,29,2,Accettabile,107.8,22.4,26,4,Molto Buona,20.8,12.1,17,3,Buona,105.0,18.7,,,ND,,,,,ND,,,2,Accettabile
178,1996-06-27,29,2,Accettabile,147.8,31.0,27,4,Molto Buona,20.3,11.4,18,2,Accettabile,167.0,22.9,,,ND,,,,,ND,,,2,Accettabile
179,1996-06-28,30,2,Accettabile,141.2,37.3,27,4,Molto Buona,21.1,14.0,18,2,Accettabile,152.7,37.0,,,ND,,,,,ND,,,2,Accettabile
180,1996-06-29,30,3,Buona,86.6,19.7,27,4,Molto Buona,10.0,5.0,16,2,Accettabile,141.1,24.7,,,ND,,,,,ND,,,2,Accettabile
181,1996-06-30,28,3,Buona,80.6,27.3,27,4,Molto Buona,8.4,4.8,14,2,Accettabile,173.7,26.8,,,ND,,,,,ND,,,2,Accettabile
182,1996-07-01,29,2,Accettabile,108.8,26.8,30,4,Molto Buona,12.1,5.9,16,3,Buona,87.6,14.6,,,ND,,,,,ND,,,2,Accettabile
183,1996-07-02,29,2,Accettabile,110.4,22.4,30,4,Molto Buona,14.8,8.3,17,4,Molto Buona,44.6,12.2,,,ND,,,,,ND,,,2,Accettabile
184,1996-07-03,31,2,Accettabile,128.7,30.5,30,4,Molto Buona,16.1,7.7,17,3,Buona,116.3,14.7,,,ND,,,,,ND,,,2,Accettabile
185,1996-07-04,32,2,Accettabile,127.0,33.5,30,4,Molto Buona,16.3,9.4,17,2,Accettabile,163.3,12.8,,,ND,,,,,ND,,,2,Accettabile
186,1996-07-05,32,2,Accettabile,119.8,26.3,30,4,Molto Buona,17.7,8.7,17,3,Buona,83.5,14.2,,,ND,,,,,ND,,,2,Accettabile
187,1996-07-06,32,3,Buona,92.0,24.1,30,4,Molto Buona,10.9,6.1,17,2,Accettabile,122.4,17.1,,,ND,,,,,ND,,,2,Accettabile
188,1996-07-07,30,3,Buona,78.4,19.3,29,4,Molto Buona,6.3,3.5,16,3,Buona,112.0,13.8,,,ND,,,,,ND,,,3,Buona
189,1996-07-08,30,3,Buona,88.4,18.8,29,4,Molto Buona,7.4,4.8,16,3,Buona,95.7,14.0,,,ND,,,,,ND,,,3,Buona
190,1996-07-09,32,3,Buona,69.3,24.7,30,4,Molto Buona,6.7,6.0,17,3,Buona,95.4,16.3,,,ND,,,,,ND,,,3,Buona
191,1996-07-10,32,2,Accettabile,147.7,29.8,30,4,Molto Buona,22.6,9.6,17,2,Accettabile,141.6,19.0,,,ND,,,,,ND,,,2,Accettabile
192,1996-07-11,32,2,Accettabile,133.5,28.8,30,4,Molto Buona,18.5,10.7,17,2,Accettabile,149.7,21.1,,,ND,,,,,ND,,,2,Accettabile
193,1996-07-12,33,2,Accettabile,153.7,35.1,30,4,Molto Buona,19.5,9.7,17,1,Scarsa,197.4,19.7,,,ND,,,,,ND,,,1,Scarsa
194,1996-07-13,33,2,Accettabile,144.1,33.0,30,4,Molto Buona,17.1,9.1,17,1,Scarsa,210.0,20.4,,,ND,,,,,ND,,,1,Scarsa
195,1996-07-14,32,2,Accettabile,153.3,33.0,30,4,Molto Buona,13.9,9.5,17,0,Molto Scarsa,255.3,31.9,,,ND,,,,,ND,,,0,Molto Scarsa
196,1996-07-15,31,2,Accettabile,141.3,28.9,29,4,Molto Buona,17.5,10.6,17,2,Accettabile,179.7,27.7,,,ND,,,,,ND,,,2,Accettabile
197,1996-07-16,33,2,Accettabile,161.7,39.6,30,4,Molto Buona,18.5,9.3,17,0,Molto Scarsa,251.1,29.3,,,ND,,,,,ND,,,0,Molto Scarsa
198,1996-07-17,33,2,Accettabile,104.4,32.4,30,4,Molto Buona,11.4,6.8,17,2,Accettabile,132.4,13.3,,,ND,,,,,ND,,,2,Accettabile
199,1996-07-18,32,2,Accettabile,123.9,27.5,30,4,Molto Buona,19.9,11.5,17,1,Scarsa,181.1,31.0,,,ND,,,,,ND,,,1,Scarsa
200,1996-07-19,32,2,Accettabile,123.0,28.8,30,4,Molto Buona,19.3,8.3,17,2,Accettabile,171.5,18.3,,,ND,,,,,ND,,,2,Accettabile
201,1996-07-20,32,3,Buona,72.8,19.4,30,4,Molto Buona,12.1,4.4,17,2,Accettabile,124.0,12.3,,,ND,,,,,ND,,,2,Accettabile
202,1996-07-21,32,3,Buona,86.7,23.9,30,4,Molto Buona,9.6,5.7,17,2,Accettabile,144.6,12.5,,,ND,,,,,ND,,,2,Accettabile
203,1996-07-22,33,2,Accettabile,121.9,25.7,30,4,Molto Buona,20.0,7.8,17,2,Accettabile,155.4,25.1,,,ND,,,,,ND,,,2,Accettabile
204,1996-07-23,33,2,Accettabile,126.5,28.7,30,4,Molto Buona,25.3,9.7,17,1,Scarsa,186.3,45.1,,,ND,,,,,ND,,,1,Scarsa
205,1996-07-24,32,2,Accettabile,123.5,23.0,30,4,Molto Buona,14.8,7.1,16,3,Buona,119.7,19.0,,,ND,,,,,ND,,,2,Accettabile
206,1996-07-25,32,2,Accettabile,127.2,26.9,30,4,Molto Buona,21.0,10.5,16,2,Accettabile,160.2,37.2,,,ND,,,,,ND,,,2,Accettabile
207,1996-07-26,33,2,Accettabile,131.0,32.1,30,4,Molto Buona,16.9,9.1,16,2,Accettabile,175.7,33.8,,,ND,,,,,ND,,,2,Accettabile
208,1996-07-27,31,2,Accettabile,122.9,30.6,30,4,Molto Buona,17.6,9.8,16,2,Accettabile,143.2,28.3,,,ND,,,,,ND,,,2,Accettabile
209,1996-07-28,31,2,Accettabile,114.6,32.0,30,4,Molto Buona,6.8,4.2,16,2,Accettabile,153.4,26.7,,,ND,,,,,ND,,,2,Accettabile
210,1996-07-29,31,2,Accettabile,141.4,38.2,30,4,Molto Buona,14.6,7.3,16,1,Scarsa,221.0,54.8,,,ND,,,,,ND,,,1,Scarsa
211,1996-07-30,32,2,Accettabile,108.8,27.7,29,4,Molto Buona,20.7,10.3,15,2,Accettabile,139.9,21.7,,,ND,,,,,ND,,,2,Accettabile
212,1996-07-31,32,2,Accettabile,145.5,27.4,29,4,Molto Buona,21.8,11.8,16,2,Accettabile,170.0,37.5,,,ND,,,,,ND,,,2,Accettabile
213,1996-08-01,31,2,Accettabile,163.0,34.8,29,4,Molto Buona,19.8,10.8,16,1,Scarsa,217.5,42.3,,,ND,,,,,ND,,,1,Scarsa
214,1996-08-02,32,2,Accettabile,147.3,36.5,30,4,Molto Buona,17.9,7.6,18,1,Scarsa,222.9,32.3,,,ND,,,,,ND,,,1,Scarsa
215,1996-08-03,31,3,Buona,89.9,22.2,30,4,Molto Buona,9.7,6.3,18,2,Accettabile,161.0,28.3,,,ND,,,,,ND,,,2,Accettabile
216,1996-08-04,29,3,Buona,89.3,18.3,28,4,Molto Buona,5.7,3.6,16,2,Accettabile,131.7,15.2,,,ND,,,,,ND,,,2,Accettabile
217,1996-08-05,30,3,Buona,81.2,20.1,28,4,Molto Buona,8.8,5.0,18,3,Buona,107.2,24.0,,,ND,,,,,ND,,,3,Buona
218,1996-08-06,31,2,Accettabile,103.4,29.3,29,4,Molto Buona,6.4,3.5,18,2,Accettabile,157.7,31.2,,,ND,,,,,ND,,,2,Accettabile
219,1996-08-07,32,2,Accettabile,115.2,30.4,28,4,Molto Buona,7.3,3.9,18,2,Accettabile,157.9,37.6,,,ND,,,,,ND,,,2,Accettabile
220,1996-08-08,31,3,Buona,90.0,25.1,28,4,Molto Buona,6.6,4.1,18,2,Accettabile,156.2,35.7,,,ND,,,,,ND,,,2,Accettabile
221,1996-08-09,32,3,Buona,83.2,21.8,28,4,Molto Buona,5.6,3.2,18,2,Accettabile,149.3,32.6,,,ND,,,,,ND,,,2,Accettabile
222,1996-08-10,28,3,Buona,72.4,20.2,28,4,Molto Buona,7.6,3.4,18,2,Accettabile,150.7,26.7,,,ND,,,,,ND,,,2,Accettabile
223,1996-08-11,27,3,Buona,42.6,17.8,26,4,Molto Buona,3.9,2.0,18,3,Buona,103.2,19.5,,,ND,,,,,ND,,,3,Buona
224,1996-08-12,28,3,Buona,76.3,20.0,28,4,Molto Buona,3.1,2.3,18,3,Buona,112.8,32.1,,,ND,,,,,ND,,,3,Buona
225,1996-08-13,28,3,Buona,73.6,18.5,28,4,Molto Buona,3.2,2.5,18,3,Buona,88.1,18.0,,,ND,,,,,ND,,,3,Buona
226,1996-08-14,30,3,Buona,80.8,19.1,29,4,Molto Buona,5.0,3.9,18,2,Accettabile,135.2,25.7,,,ND,,,,,ND,,,2,Accettabile
227,1996-08-15,31,3,Buona,60.9,18.0,29,4,Molto Buona,2.4,1.6,18,2,Accettabile,136.2,24.2,,,ND,,,,,ND,,,2,Accettabile
228,1996-08-16,32,3,Buona,86.9,29.5,29,4,Molto Buona,2.9,2.1,18,2,Accettabile,155.2,31.1,,,ND,,,,,ND,,,2,Accettabile
229,1996-08-17,32,2,Accettabile,101.7,25.6,29,4,Molto Buona,4.9,2.8,18,2,Accettabile,177.1,33.8,,,ND,,,,,ND,,,2,Accettabile
230,1996-08-18,31,3,Buona,86.2,30.0,29,4,Molto Buona,12.7,4.8,18,2,Accettabile,159.0,23.6,,,ND,,,,,ND,,,2,Accettabile
231,1996-08-19,31,3,Buona,85.2,28.6,29,4,Molto Buona,4.4,2.2,18,2,Accettabile,143.0,27.2,,,ND,,,,,ND,,,2,Accettabile
232,1996-08-20,32,3,Buona,99.6,27.8,29,4,Molto Buona,6.0,2.9,18,2,Accettabile,126.7,27.6,,,ND,,,,,ND,,,2,Accettabile
233,1996-08-21,31,3,Buona,87.9,24.5,29,4,Molto Buona,5.3,2.6,18,2,Accettabile,144.4,35.2,,,ND,,,,,ND,,,2,Accettabile
234,1996-08-22,30,3,Buona,86.4,27.0,29,4,Molto Buona,7.1,9.1,18,3,Buona,114.6,27.9,,,ND,,,,,ND,,,3,Buona
235,1996-08-23,30,2,Accettabile,109.3,29.5,28,4,Molto Buona,7.1,5.0,18,2,Accettabile,174.7,35.0,,,ND,,,,,ND,,,2,Accettabile
236,1996-08-24,28,3,Buona,81.9,15.9,25,4,Molto Buona,8.9,6.7,15,2,Accettabile,139.0,21.2,,,ND,,,,,ND,,,2,Accettabile
237,1996-08-25,28,3,Buona,96.9,23.6,25,4,Molto Buona,4.1,4.7,13,2,Accettabile,150.1,25.5,,,ND,,,,,ND,,,2,Accettabile
238,1996-08-26,27,3,Buona,88.6,18.4,26,4,Molto Buona,4.7,3.3,14,4,Molto Buona,73.4,19.8,,,ND,,,,,ND,,,3,Buona
239,1996-08-27,30,3,Buona,90.1,16.1,29,4,Molto Buona,5.3,3.7,17,4,Molto Buona,75.1,14.7,,,ND,,,,,ND,,,3,Buona
240,1996-08-28,31,3,Buona,96.8,23.3,28,4,Molto Buona,6.7,8.1,17,3,Buona,116.5,28.9,,,ND,,,,,ND,,,3,Buona
241,1996-08-29,31,2,Accettabile,106.0,21.9,28,4,Molto Buona,9.0,5.0,17,3,Buona,103.1,27.3,,,ND,,,,,ND,,,2,Accettabile
242,1996-08-30,32,2,Accettabile,131.8,36.6,27,4,Molto Buona,8.6,7.8,17,2,Accettabile,138.7,36.7,,,ND,,,,,ND,,,2,Accettabile
243,1996-08-31,33,2,Accettabile,100.1,28.3,27,4,Molto Buona,5.8,5.8,17,2,Accettabile,132.2,17.8,,,ND,,,,,ND,,,2,Accettabile
244,1996-09-01,32,3,Buona,86.7,20.5,27,4,Molto Buona,3.7,2.8,17,3,Buona,97.5,27.9,,,ND,,,,,ND,,,3,Buona
245,1996-09-02,30,3,Buona,83.2,20.9,25,4,Molto Buona,4.7,4.3,16,4,Molto Buona,61.1,11.8,,,ND,,,,,ND,,,3,Buona
246,1996-09-03,29,2,Accettabile,123.9,24.8,25,4,Molto Buona,11.6,8.4,17,4,Molto Buona,45.2,12.5,,,ND,,,,,ND,,,2,Accettabile
247,1996-09-04,29,2,Accettabile,108.1,19.1,27,4,Molto Buona,8.8,5.7,18,3,Buona,96.6,27.8,,,ND,,,,,ND,,,2,Accettabile
248,1996-09-05,29,2,Accettabile,130.7,33.7,28,4,Molto Buona,19.8,22.5,16,3,Buona,114.2,21.9,,,ND,,,,,ND,,,2,Accettabile
249,1996-09-06,31,2,Accettabile,138.5,22.4,29,4,Molto Buona,16.3,8.7,17,3,Buona,115.0,19.6,,,ND,,,,,ND,,,2,Accettabile
250,1996-09-07,30,2,Accettabile,113.5,23.8,28,4,Molto Buona,7.8,5.5,17,4,Molto Buona,79.4,13.4,,,ND,,,,,ND,,,2,Accettabile
251,1996-09-08,30,2,Accettabile,126.0,23.8,28,4,Molto Buona,9.4,5.5,17,3,Buona,112.2,20.5,,,ND,,,,,ND,,,2,Accettabile
252,1996-09-09,31,2,Accettabile,120.4,18.9,28,4,Molto Buona,12.0,6.0,16,3,Buona,82.5,15.4,,,ND,,,,,ND,,,2,Accettabile
253,1996-09-10,31,2,Accettabile,149.5,26.9,29,4,Molto Buona,15.1,9.0,16,3,Buona,103.2,20.4,,,ND,,,,,ND,,,2,Accettabile
254,1996-09-11,31,2,Accettabile,162.2,25.0,29,4,Molto Buona,20.7,16.9,17,3,Buona,119.9,20.3,,,ND,,,,,ND,,,2,Accettabile
255,1996-09-12,30,2,Accettabile,176.4,37.0,28,4,Molto Buona,17.5,10.3,18,2,Accettabile,139.6,26.7,,,ND,,,,,ND,,,2,Accettabile
256,1996-09-13,32,2,Accettabile,126.1,33.9,29,4,Molto Buona,9.2,6.8,18,4,Molto Buona,76.3,24.5,,,ND,,,,,ND,,,2,Accettabile
257,1996-09-14,32,3,Buona,91.3,19.5,28,4,Molto Buona,14.6,13.4,18,3,Buona,92.4,17.3,,,ND,,,,,ND,,,3,Buona
258,1996-09-15,31,2,Accettabile,147.1,29.4,28,4,Molto Buona,10.2,6.5,18,2,Accettabile,126.8,19.2,,,ND,,,,,ND,,,2,Accettabile
259,1996-09-16,32,2,Accettabile,131.2,26.2,30,4,Molto Buona,17.0,8.8,18,3,Buona,100.6,19.3,,,ND,,,,,ND,,,2,Accettabile
260,1996-09-17,31,2,Accettabile,114.8,17.7,30,4,Molto Buona,19.3,9.1,18,4,Molto Buona,79.7,13.1,,,ND,,,,,ND,,,2,Accettabile
261,1996-09-18,31,3,Buona,83.0,16.7,30,4,Molto Buona,8.3,4.2,18,4,Molto Buona,60.4,12.9,,,ND,,,,,ND,,,3,Buona
262,1996-09-19,31,3,Buona,97.4,19.2,30,4,Molto Buona,6.3,4.2,18,4,Molto Buona,50.0,15.3,,,ND,,,,,ND,,,3,Buona
263,1996-09-20,32,3,Buona,98.8,17.6,30,4,Molto Buona,9.7,5.4,18,4,Molto Buona,40.7,11.9,,,ND,,,,,ND,,,3,Buona
264,1996-09-21,32,3,Buona,86.8,16.5,30,4,Molto Buona,6.6,3.4,18,4,Molto Buona,23.9,9.2,,,ND,,,,,ND,,,3,Buona
265,1996-09-22,32,3,Buona,78.5,15.9,30,4,Molto Buona,4.3,2.9,18,4,Molto Buona,27.4,11.5,,,ND,,,,,ND,,,3,Buona
266,1996-09-23,33,2,Accettabile,111.5,25.3,30,4,Molto Buona,10.9,5.5,18,4,Molto Buona,39.9,14.4,,,ND,,,,,ND,,,2,Accettabile
267,1996-09-24,31,2,Accettabile,157.0,46.7,28,4,Molto Buona,19.6,15.0,16,4,Molto Buona,67.3,20.9,,,ND,,,,,ND,,,2,Accettabile
268,1996-09-25,32,2,Accettabile,115.6,18.7,29,4,Molto Buona,13.2,9.7,17,4,Molto Buona,53.6,15.5,,,ND,,,,,ND,,,2,Accettabile
269,1996-09-26,32,2,Accettabile,159.2,22.1,29,4,Molto Buona,17.4,9.9,17,3,Buona,85.3,18.8,,,ND,,,,,ND,,,2,Accettabile
270,1996-09-27,31,2,Accettabile,187.3,51.1,27,4,Molto Buona,20.1,9.4,16,3,Buona,117.5,20.4,,,ND,,,,,ND,,,2,Accettabile
271,1996-09-28,32,2,Accettabile,180.1,41.6,28,4,Molto Buona,13.9,7.7,17,3,Buona,117.0,31.5,,,ND,,,,,ND,,,2,Accettabile
272,1996-09-29,31,2,Accettabile,151.8,28.6,27,4,Molto Buona,14.0,7.8,17,3,Buona,115.0,30.2,,,ND,,,,,ND,,,2,Accettabile
273,1996-09-30,31,2,Accettabile,186.2,25.4,27,4,Molto Buona,20.5,10.4,17,3,Buona,114.8,30.0,,,ND,,,,,ND,,,2,Accettabile
274,1996-10-01,32,2,Accettabile,140.6,24.4,27,4,Molto Buona,26.4,12.4,17,4,Molto Buona,70.5,22.3,,,ND,,,,,ND,,,2,Accettabile
275,1996-10-02,32,2,Accettabile,113.3,17.2,26,4,Molto Buona,13.9,6.1,17,4,Molto Buona,60.9,13.5,,,ND,,,,,ND,,,2,Accettabile
276,1996-10-03,31,2,Accettabile,120.6,18.4,26,4,Molto Buona,28.6,12.5,16,4,Molto Buona,63.2,17.0,,,ND,,,,,ND,,,2,Accettabile
277,1996-10-04,31,2,Accettabile,122.6,19.5,26,4,Molto Buona,19.9,9.7,16,4,Molto Buona,61.6,16.5,,,ND,,,,,ND,,,2,Accettabile
278,1996-10-05,30,2,Accettabile,126.1,26.8,24,4,Molto Buona,18.3,8.1,16,4,Molto Buona,50.5,18.6,,,ND,,,,,ND,,,2,Accettabile
279,1996-10-06,29,3,Buona,86.7,18.3,24,4,Molto Buona,9.0,5.2,16,4,Molto Buona,53.3,14.8,,,ND,,,,,ND,,,3,Buona
280,1996-10-07,29,3,Buona,88.1,17.0,24,4,Molto Buona,11.0,6.4,16,4,Molto Buona,17.9,6.7,,,ND,,,,,ND,,,3,Buona
281,1996-10-08,29,3,Buona,97.4,16.4,25,4,Molto Buona,13.0,9.2,16,4,Molto Buona,11.7,6.0,,,ND,,,,,ND,,,3,Buona
282,1996-10-09,30,2,Accettabile,118.9,19.5,25,4,Molto Buona,19.6,10.6,16,4,Molto Buona,57.0,16.9,,,ND,,,,,ND,,,2,Accettabile
283,1996-10-10,31,2,Accettabile,102.1,23.7,27,4,Molto Buona,12.4,7.1,17,4,Molto Buona,29.6,12.3,,,ND,,,,,ND,,,2,Accettabile
284,1996-10-11,32,2,Accettabile,114.2,18.7,28,4,Molto Buona,22.1,17.7,18,4,Molto Buona,49.7,18.4,,,ND,,,,,ND,,,2,Accettabile
285,1996-10-12,31,2,Accettabile,127.0,27.8,27,4,Molto Buona,17.5,12.0,17,4,Molto Buona,66.7,27.0,,,ND,,,,,ND,,,2,Accettabile
286,1996-10-13,30,2,Accettabile,105.4,19.1,26,4,Molto Buona,13.9,7.9,15,4,Molto Buona,79.6,23.4,,,ND,,,,,ND,,,2,Accettabile
287,1996-10-14,32,2,Accettabile,108.1,23.9,28,4,Molto Buona,19.9,8.8,17,4,Molto Buona,49.2,14.7,,,ND,,,,,ND,,,2,Accettabile
288,1996-10-15,32,3,Buona,86.1,19.4,28,4,Molto Buona,7.4,4.6,17,4,Molto Buona,25.4,11.4,,,ND,,,,,ND,,,3,Buona
289,1996-10-16,32,3,Buona,89.3,22.5,29,4,Molto Buona,7.9,5.9,17,4,Molto Buona,41.6,15.0,,,ND,,,,,ND,,,3,Buona
290,1996-10-17,31,3,Buona,71.0,12.5,28,4,Molto Buona,9.4,6.7,16,4,Molto Buona,24.3,7.7,,,ND,,,,,ND,,,3,Buona
291,1996-10-18,31,2,Accettabile,127.8,36.2,28,4,Molto Buona,30.8,20.0,16,4,Molto Buona,35.1,10.0,,,ND,,,,,ND,,,2,Accettabile
292,1996-10-19,29,2,Accettabile,119.9,26.7,28,4,Molto Buona,24.9,17.3,17,4,Molto Buona,44.7,12.7,,,ND,,,,,ND,,,2,Accettabile
293,1996-10-20,27,2,Accettabile,120.8,47.8,26,4,Molto Buona,26.2,26.6,15,4,Molto Buona,54.7,19.6,,,ND,,,,,ND,,,2,Accettabile
294,1996-10-21,28,2,Accettabile,141.6,27.7,26,4,Molto Buona,27.9,14.4,15,4,Molto Buona,53.9,18.7,,,ND,,,,,ND,,,2,Accettabile
295,1996-10-22,28,2,Accettabile,187.8,50.2,26,4,Molto Buona,38.9,24.8,15,4,Molto Buona,45.6,22.1,,,ND,,,,,ND,,,2,Accettabile
296,1996-10-23,29,2,Accettabile,126.5,21.2,26,4,Molto Buona,30.2,12.1,15,4,Molto Buona,66.5,22.7,,,ND,,,,,ND,,,2,Accettabile
297,1996-10-24,30,2,Accettabile,136.5,27.9,26,4,Molto Buona,36.3,12.3,15,4,Molto Buona,36.6,10.8,,,ND,,,,,ND,,,2,Accettabile
298,1996-10-25,33,3,Buona,87.9,17.7,29,4,Molto Buona,22.9,11.4,17,4,Molto Buona,33.6,9.1,,,ND,,,,,ND,,,3,Buona
299,1996-10-26,32,3,Buona,90.4,21.6,28,4,Molto Buona,38.1,23.3,16,4,Molto Buona,19.2,11.0,,,ND,,,,,ND,,,3,Buona
300,1996-10-27,32,3,Buona,94.0,18.2,28,4,Molto Buona,22.0,8.3,16,4,Molto Buona,23.4,10.5,,,ND,,,,,ND,,,3,Buona
301,1996-10-28,33,2,Accettabile,114.8,26.6,29,4,Molto Buona,25.6,11.1,17,4,Molto Buona,19.8,9.5,,,ND,,,,,ND,,,2,Accettabile
302,1996-10-29,33,2,Accettabile,127.3,22.3,29,4,Molto Buona,22.2,14.5,17,4,Molto Buona,15.2,8.0,,,ND,,,,,ND,,,2,Accettabile
303,1996-10-30,33,2,Accettabile,124.7,25.8,29,4,Molto Buona,21.9,12.2,17,4,Molto Buona,62.6,18.5,,,ND,,,,,ND,,,2,Accettabile
304,1996-10-31,33,2,Accettabile,168.8,51.7,29,4,Molto Buona,43.0,22.9,17,4,Molto Buona,25.8,13.6,,,ND,,,,,ND,,,2,Accettabile
305,1996-11-01,32,2,Accettabile,136.0,30.2,29,4,Molto Buona,28.7,16.6,17,4,Molto Buona,75.2,18.5,,,ND,,,,,ND,,,2,Accettabile
306,1996-11-02,31,2,Accettabile,150.6,32.2,29,4,Molto Buona,28.9,19.6,17,4,Molto Buona,67.5,24.1,,,ND,,,,,ND,,,2,Accettabile
307,1996-11-03,30,2,Accettabile,125.9,30.0,29,4,Molto Buona,22.0,14.3,16,4,Molto Buona,52.3,17.5,,,ND,,,,,ND,,,2,Accettabile
308,1996-11-04,33,2,Accettabile,150.7,41.6,29,4,Molto Buona,37.3,24.9,16,4,Molto Buona,40.1,10.9,,,ND,,,,,ND,,,2,Accettabile
309,1996-11-05,33,3,Buona,95.3,15.2,29,4,Molto Buona,14.2,9.3,17,4,Molto Buona,11.3,4.4,,,ND,,,,,ND,,,3,Buona
310,1996-11-06,33,2,Accettabile,100.6,19.7,28,4,Molto Buona,22.5,10.5,17,4,Molto Buona,32.7,9.8,,,ND,,,,,ND,,,2,Accettabile
311,1996-11-07,32,2,Accettabile,153.2,34.9,28,4,Molto Buona,40.7,21.5,17,4,Molto Buona,20.6,9.9,,,ND,,,,,ND,,,2,Accettabile
312,1996-11-08,33,2,Accettabile,175.9,41.7,28,4,Molto Buona,37.8,24.3,17,4,Molto Buona,30.0,11.6,,,ND,,,,,ND,,,2,Accettabile
313,1996-11-09,33,2,Accettabile,121.9,19.7,28,4,Molto Buona,23.8,11.9,17,4,Molto Buona,40.6,16.4,,,ND,,,,,ND,,,2,Accettabile
314,1996-11-10,33,3,Buona,81.6,16.2,29,4,Molto Buona,12.7,7.1,17,4,Molto Buona,13.8,6.8,,,ND,,,,,ND,,,3,Buona
315,1996-11-11,33,3,Buona,73.8,14.9,29,4,Molto Buona,10.4,7.5,17,4,Molto Buona,22.1,9.9,,,ND,,,,,ND,,,3,Buona
316,1996-11-12,33,3,Buona,74.5,17.6,29,4,Molto Buona,16.2,33.9,17,4,Molto Buona,36.6,10.4,,,ND,,,,,ND,,,3,Buona
